what,kind,bundleId,bundleVersion,description,time
ws,sysinfo,,,"win32",1413250698540
locale,sysinfo,,,"zh_CN",1413250698540
processors,sysinfo,,,"4",1413250698540
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1413250698540
java.runtime.version,sysinfo,,,"1.6.0_10-rc2-b32",1413250698540
java.specification.name,sysinfo,,,"Java Platform API Specification",1413250698540
java.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1413250698540
java.specification.version,sysinfo,,,"1.6",1413250698540
java.vendor,sysinfo,,,"Sun Microsystems Inc.",1413250698540
java.version,sysinfo,,,"1.6.0_10-rc2",1413250698540
java.vm.info,sysinfo,,,"mixed mode",1413250698540
java.vm.name,sysinfo,,,"Java HotSpot(TM) Client VM",1413250698540
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1413250698540
java.vm.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1413250698540
java.vm.specification.version,sysinfo,,,"1.0",1413250698540
java.vm.vendor,sysinfo,,,"Sun Microsystems Inc.",1413250698540
java.vm.version,sysinfo,,,"11.0-b15",1413250698540
started,bundle,org.eclipse.update.scheduler,3.2.300.v20100512,"org.eclipse.update.scheduler",1413250698867
started,bundle,org.eclipse.update.configurator,3.3.100.v20100512,"org.eclipse.update.configurator",1413250700380
started,bundle,org.eclipse.update.core,3.2.400.v20100512,"org.eclipse.update.core",1413250700614
started,bundle,org.eclipse.debug.ui,3.6.0.v20100601-1530,"org.eclipse.debug.ui",1413250863245
started,bundle,org.eclipse.jdt.debug,3.6.0.v20100526,"org.eclipse.jdt.debug",1413250866552
started,bundle,org.eclipse.jdt.debug.ui,3.5.0.v20100602-0830,"org.eclipse.jdt.debug.ui",1413250866770
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1413250867082
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1413250868533
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1413250875491
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1413250876723
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1413250890061
closed,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1413250890061
activated,view,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.PackageExplorer",1413250891106
opened,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1413250897409
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1413250897456
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1413250905568
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1413250907190
started,bundle,org.eclipse.jdt.junit,3.6.0.v20100526-0800,"org.eclipse.jdt.junit",1413250913633
started,bundle,org.eclipse.mylyn.ide.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.ide.ui",1413250913945
started,bundle,org.eclipse.mylyn.java.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.java.ui",1413250913976
started,bundle,org.eclipse.equinox.http.jetty,2.0.0.v20100503,"org.eclipse.equinox.http.jetty",1413250915474
started,bundle,org.eclipse.equinox.http.servlet,1.1.0.v20100503,"org.eclipse.equinox.http.servlet",1413250915708
started,bundle,org.eclipse.equinox.http.registry,1.1.0.v20100503,"org.eclipse.equinox.http.registry",1413250916098
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1413250923024
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1413250923040
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1413252048862
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1413252051218
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1413252094461
