what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1413899045457
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1413899052839
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1413899052963
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1413899053861
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1413899056650
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1413899060852
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1413899063499
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1413899063660
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1413899072139
executed,command,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.edit.text.java.move.element",1413899072145
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1413899078725
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1413899081488
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1413899082368
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1413899083081
activated,view,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.PackageExplorer",1413899087367
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1413899098523
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1413899099746
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1413899099750
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1413899105083
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1413899107460
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1413899114588
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1413899115458
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.delete",1413899115466
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1413899117773
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1413899118683
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1413899121664
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1413899122954
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1413899122958
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1413899123677
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1413899126250
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1413899129211
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1413899137726
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1413899139039
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.delete",1413899139045
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1413899144444
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1413899144654
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1413899145549
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1413899153217
executed,command,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.edit.text.java.open.editor",1413899166315
activated,editor,org.eclipse.ui.browser,3.3.0.v20100517,"org.eclipse.ui.browser.editor",1413899170787
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1413899171443
closed,editor,org.eclipse.ui.browser,3.3.0.v20100517,"org.eclipse.ui.browser.editor",1413899171444
activated,view,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.PackageExplorer",1413899173983
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1413899175910
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1413899176660
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.delete",1413899176665
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1413899179453
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1413899238392
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1413899248084
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1413899521997
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1413899540263
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1413899540663
activated,view,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.PackageExplorer",1413899542200
closed,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1413899542200
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1413899565118
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1413899578411
executed,command,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.edit.text.java.organize.imports",1413899578419
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1413899585291
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1413899586618
executed,command,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.edit.text.java.move.element",1413899586624
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1413899592292
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1413899609803
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1413899614870
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1413899639724
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.import",1413899639731
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.import",1413899639731
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1413899647300
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1413899667877
opened,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1413899680962
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1413899680999
activated,view,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.PackageExplorer",1413899694706
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1413899703533
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1413899777353
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1413899778129
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1413899785937
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1413899788321
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1413899795505
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1413899802764
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1413900060759
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1413900061366
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1413900062282
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1413900073352
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1413900565954
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1413900678094
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1413900678658
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1413900680853
closed,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1413900682044
stopped,bundle,org.eclipse.mylyn.ide.ant,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.ide.ant",1413900682321
stopped,bundle,org.eclipse.ant.ui,3.5.0.v20100427,"org.eclipse.ant.ui",1413900682322
stopped,bundle,org.eclipse.ant.launching,1.0.0.v20100427,"org.eclipse.ant.launching",1413900682323
activated,perspective,org.eclipse.jdt.ui,,"org.eclipse.jdt.ui.JavaPerspective",1413937851728
started,bundle,org.eclipse.osgi,3.6.0.v20100517,"org.eclipse.osgi",1413937851728
started,bundle,org.eclipse.equinox.simpleconfigurator,1.0.200.v20100503,"org.eclipse.equinox.simpleconfigurator",1413937851728
started,bundle,com.ibm.icu,4.2.1.v20100412,"com.ibm.icu",1413937851728
started,bundle,org.eclipse.compare.core,3.5.100.I20100526-0800,"org.eclipse.compare.core",1413937851728
started,bundle,org.eclipse.core.contenttype,3.4.100.v20100505-1235,"org.eclipse.core.contenttype",1413937851728
started,bundle,org.eclipse.core.databinding.observable,1.3.0.I20100601-0800,"org.eclipse.core.databinding.observable",1413937851728
started,bundle,org.eclipse.core.expressions,3.4.200.v20100505,"org.eclipse.core.expressions",1413937851728
started,bundle,org.eclipse.core.filebuffers,3.5.100.v20100520-0800,"org.eclipse.core.filebuffers",1413937851728
started,bundle,org.eclipse.core.filesystem,1.3.0.v20100526-0737,"org.eclipse.core.filesystem",1413937851728
started,bundle,org.eclipse.core.jobs,3.5.0.v20100515,"org.eclipse.core.jobs",1413937851728
started,bundle,org.eclipse.core.net,1.2.100.I20100511-0800,"org.eclipse.core.net",1413937851728
started,bundle,org.eclipse.core.resources,3.6.0.v20100526-0737,"org.eclipse.core.resources",1413937851728
started,bundle,org.eclipse.core.runtime,3.6.0.v20100505,"org.eclipse.core.runtime",1413937851728
started,bundle,org.eclipse.core.runtime.compatibility,3.2.100.v20100505,"org.eclipse.core.runtime.compatibility",1413937851728
started,bundle,org.eclipse.core.runtime.compatibility.auth,3.2.200.v20100517,"org.eclipse.core.runtime.compatibility.auth",1413937851728
started,bundle,org.eclipse.core.variables,3.2.400.v20100505,"org.eclipse.core.variables",1413937851728
started,bundle,org.eclipse.debug.core,3.6.0.v20100519,"org.eclipse.debug.core",1413937851744
started,bundle,org.eclipse.epp.usagedata.gathering,1.3.0.R201005261100,"org.eclipse.epp.usagedata.gathering",1413937851744
started,bundle,org.eclipse.epp.usagedata.recording,1.3.0.R201005261100,"org.eclipse.epp.usagedata.recording",1413937851744
started,bundle,org.eclipse.equinox.app,1.3.0.v20100512,"org.eclipse.equinox.app",1413937851744
started,bundle,org.eclipse.equinox.common,3.6.0.v20100503,"org.eclipse.equinox.common",1413937851744
started,bundle,org.eclipse.equinox.ds,1.2.0.v20100507,"org.eclipse.equinox.ds",1413937851744
started,bundle,org.eclipse.equinox.event,1.2.0.v20100503,"org.eclipse.equinox.event",1413937851744
started,bundle,org.eclipse.equinox.p2.core,2.0.0.v20100510,"org.eclipse.equinox.p2.core",1413937851744
started,bundle,org.eclipse.equinox.p2.directorywatcher,1.0.200.v20100601,"org.eclipse.equinox.p2.directorywatcher",1413937851744
started,bundle,org.eclipse.equinox.p2.engine,2.0.0.v20100606,"org.eclipse.equinox.p2.engine",1413937851744
started,bundle,org.eclipse.equinox.p2.metadata,2.0.0.v20100601,"org.eclipse.equinox.p2.metadata",1413937851744
started,bundle,org.eclipse.equinox.p2.metadata.repository,1.1.0.v20100513,"org.eclipse.equinox.p2.metadata.repository",1413937851744
started,bundle,org.eclipse.equinox.p2.operations,2.0.0.v20100510,"org.eclipse.equinox.p2.operations",1413937851744
started,bundle,org.eclipse.equinox.p2.reconciler.dropins,1.1.0.v20100525,"org.eclipse.equinox.p2.reconciler.dropins",1413937851744
started,bundle,org.eclipse.equinox.p2.repository,2.0.0.v20100519,"org.eclipse.equinox.p2.repository",1413937851744
started,bundle,org.eclipse.equinox.p2.ui.sdk.scheduler,1.0.0.v20100507-1815,"org.eclipse.equinox.p2.ui.sdk.scheduler",1413937851744
started,bundle,org.eclipse.equinox.p2.updatechecker,1.1.100.v20100503a,"org.eclipse.equinox.p2.updatechecker",1413937851744
started,bundle,org.eclipse.equinox.preferences,3.3.0.v20100503,"org.eclipse.equinox.preferences",1413937851744
started,bundle,org.eclipse.equinox.registry,3.5.0.v20100503,"org.eclipse.equinox.registry",1413937851744
started,bundle,org.eclipse.equinox.security,1.0.200.v20100503,"org.eclipse.equinox.security",1413937851744
started,bundle,org.eclipse.equinox.util,1.0.200.v20100503,"org.eclipse.equinox.util",1413937851760
started,bundle,org.eclipse.help,3.5.0.v20100524,"org.eclipse.help",1413937851760
started,bundle,org.eclipse.help.base,3.5.0.v201006080911,"org.eclipse.help.base",1413937851760
started,bundle,org.eclipse.help.ui,3.5.0.v20100517,"org.eclipse.help.ui",1413937851760
started,bundle,org.eclipse.jdt.apt.core,3.3.400.v20100513-0845,"org.eclipse.jdt.apt.core",1413937851760
started,bundle,org.eclipse.jdt.apt.pluggable.core,1.0.300.v20100513-0845,"org.eclipse.jdt.apt.pluggable.core",1413937851760
started,bundle,org.eclipse.jdt.core,3.6.0.v_A58,"org.eclipse.jdt.core",1413937851760
started,bundle,org.eclipse.jdt.core.manipulation,1.3.0.v20100520-0800,"org.eclipse.jdt.core.manipulation",1413937851760
started,bundle,org.eclipse.jdt.launching,3.5.100.v20100526,"org.eclipse.jdt.launching",1413937851760
started,bundle,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui",1413937851760
started,bundle,org.eclipse.jface,3.6.0.I20100601-0800,"org.eclipse.jface",1413937851760
started,bundle,org.eclipse.jsch.core,1.1.200.I20100505-1245,"org.eclipse.jsch.core",1413937851760
started,bundle,org.eclipse.ltk.core.refactoring,3.5.100.v20100526-0800,"org.eclipse.ltk.core.refactoring",1413937851760
started,bundle,org.eclipse.ltk.ui.refactoring,3.5.0.v20100526-0800,"org.eclipse.ltk.ui.refactoring",1413937851760
started,bundle,org.eclipse.mylyn.bugzilla.core,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.bugzilla.core",1413937851760
started,bundle,org.eclipse.mylyn.bugzilla.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.bugzilla.ui",1413937851760
started,bundle,org.eclipse.mylyn.commons.net,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.commons.net",1413937851760
started,bundle,org.eclipse.mylyn.commons.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.commons.ui",1413937851760
started,bundle,org.eclipse.mylyn.context.core,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.context.core",1413937851760
started,bundle,org.eclipse.mylyn.context.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.context.ui",1413937851760
started,bundle,org.eclipse.mylyn.monitor.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.monitor.ui",1413937851760
started,bundle,org.eclipse.mylyn.tasks.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.tasks.ui",1413937851760
started,bundle,org.eclipse.mylyn.team.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.team.ui",1413937851775
started,bundle,org.eclipse.team.core,3.5.100.I20100527-0800,"org.eclipse.team.core",1413937851775
