what,kind,bundleId,bundleVersion,description,time
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1398229720962
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1398229722367
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1398229770184
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1398229770200
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1398229809855
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1398229810799
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1398229811111
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1398229827919
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1398229836296
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1398229840976
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1398229842520
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1398229848058
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1398229861849
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1398229862020
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1398229887183
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1398229887339
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1398229889633
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1398229889789
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1398229894968
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1398229895732
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1398229896075
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1398229897292
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1398229904967
