what,kind,bundleId,bundleVersion,description,time
locale,sysinfo,,,"zh_CN",1413341804254
processors,sysinfo,,,"4",1413341804254
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1413341804254
java.runtime.version,sysinfo,,,"1.6.0_10-rc2-b32",1413341804254
java.specification.name,sysinfo,,,"Java Platform API Specification",1413341804254
java.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1413341804254
java.specification.version,sysinfo,,,"1.6",1413341804254
java.vendor,sysinfo,,,"Sun Microsystems Inc.",1413341804254
java.version,sysinfo,,,"1.6.0_10-rc2",1413341804254
java.vm.info,sysinfo,,,"mixed mode",1413341804254
java.vm.name,sysinfo,,,"Java HotSpot(TM) Client VM",1413341804254
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1413341804254
java.vm.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1413341804254
java.vm.specification.version,sysinfo,,,"1.0",1413341804254
java.vm.vendor,sysinfo,,,"Sun Microsystems Inc.",1413341804254
java.vm.version,sysinfo,,,"11.0-b15",1413341804254
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1413352125354
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1413354457004
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1413354459122
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1413354459815
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1413354459822
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1413354460737
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1413354460739
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1413354460741
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1413354460743
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1413354461040
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1413354462857
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1413354598677
