what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.mylyn.bugzilla.core,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.bugzilla.core",1415631813166
started,bundle,org.eclipse.mylyn.bugzilla.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.bugzilla.ui",1415631813167
started,bundle,org.eclipse.mylyn.commons.net,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.commons.net",1415631813167
started,bundle,org.eclipse.mylyn.commons.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.commons.ui",1415631813168
started,bundle,org.eclipse.mylyn.context.core,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.context.core",1415631813169
started,bundle,org.eclipse.mylyn.context.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.context.ui",1415631813170
started,bundle,org.eclipse.mylyn.monitor.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.monitor.ui",1415631813170
started,bundle,org.eclipse.mylyn.tasks.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.tasks.ui",1415631813172
started,bundle,org.eclipse.mylyn.team.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.team.ui",1415631813173
started,bundle,org.eclipse.team.core,3.5.100.I20100527-0800,"org.eclipse.team.core",1415631813174
started,bundle,org.eclipse.team.cvs.core,3.3.300.I20100526-0800,"org.eclipse.team.cvs.core",1415631813175
started,bundle,org.eclipse.team.cvs.ui,3.3.300.I20100526-0800,"org.eclipse.team.cvs.ui",1415631813176
started,bundle,org.eclipse.team.ui,3.5.100.I20100527-0800,"org.eclipse.team.ui",1415631813178
started,bundle,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui",1415631813182
started,bundle,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console",1415631813183
started,bundle,org.eclipse.ui.editors,3.6.0.v20100520-0800,"org.eclipse.ui.editors",1415631813183
started,bundle,org.eclipse.ui.forms,3.5.0.v20100427,"org.eclipse.ui.forms",1415631813184
started,bundle,org.eclipse.ui.ide,3.6.0.I20100601-0800,"org.eclipse.ui.ide",1415631813186
started,bundle,org.eclipse.ui.net,1.2.100.I20100505-1245,"org.eclipse.ui.net",1415631813187
started,bundle,org.eclipse.ui.views,3.5.0.I20100527-0800,"org.eclipse.ui.views",1415631813188
started,bundle,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"org.eclipse.ui.workbench",1415631813189
started,bundle,org.eclipse.ui.workbench.texteditor,3.6.0.v20100520-0800,"org.eclipse.ui.workbench.texteditor",1415631813191
started,bundle,org.eclipse.update.configurator,3.3.100.v20100512,"org.eclipse.update.configurator",1415631813192
started,bundle,org.eclipse.update.core,3.2.400.v20100512,"org.eclipse.update.core",1415631813193
started,bundle,org.eclipse.update.scheduler,3.2.300.v20100512,"org.eclipse.update.scheduler",1415631813193
os,sysinfo,,,"win32",1415631813196
arch,sysinfo,,,"x86",1415631813196
ws,sysinfo,,,"win32",1415631813196
locale,sysinfo,,,"zh_CN",1415631813196
processors,sysinfo,,,"4",1415631813196
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1415631813196
java.runtime.version,sysinfo,,,"1.6.0_10-rc2-b32",1415631813196
java.specification.name,sysinfo,,,"Java Platform API Specification",1415631813196
java.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1415631813196
java.specification.version,sysinfo,,,"1.6",1415631813196
java.vendor,sysinfo,,,"Sun Microsystems Inc.",1415631813196
java.version,sysinfo,,,"1.6.0_10-rc2",1415631813196
java.vm.info,sysinfo,,,"mixed mode",1415631813196
java.vm.name,sysinfo,,,"Java HotSpot(TM) Client VM",1415631813196
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1415631813196
java.vm.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1415631813196
java.vm.specification.version,sysinfo,,,"1.0",1415631813196
java.vm.vendor,sysinfo,,,"Sun Microsystems Inc.",1415631813196
java.vm.version,sysinfo,,,"11.0-b15",1415631813196
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1415631817725
error,log,,,"内部错误",1415631830007
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1415631833208
started,bundle,org.eclipse.debug.ui,3.6.0.v20100601-1530,"org.eclipse.debug.ui",1415631834572
started,bundle,org.eclipse.jdt.debug,3.6.0.v20100526,"org.eclipse.jdt.debug",1415631835127
started,bundle,org.eclipse.jdt.debug.ui,3.5.0.v20100602-0830,"org.eclipse.jdt.debug.ui",1415631835172
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1415631835591
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1415631836597
error,log,,,"内部错误",1415631837934
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1415631839565
started,bundle,org.eclipse.help.base,3.5.0.v201006080911,"org.eclipse.help.base",1415631840567
started,bundle,org.eclipse.help.ui,3.5.0.v20100517,"org.eclipse.help.ui",1415631840575
started,bundle,org.eclipse.ui.browser,3.3.0.v20100517,"org.eclipse.ui.browser",1415631840580
opened,editor,org.eclipse.ui.browser,3.3.0.v20100517,"org.eclipse.ui.browser.editor",1415631841169
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1415631841214
activated,editor,org.eclipse.ui.browser,3.3.0.v20100517,"org.eclipse.ui.browser.editor",1415631841237
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1415631854092
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1415631855506
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1415631875770
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1415631876206
error,log,,,"内部错误",1415631878431
error,log,,,"内部错误",1415631886539
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1415631888196
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1415632064037
activated,editor,org.eclipse.ui.browser,3.3.0.v20100517,"org.eclipse.ui.browser.editor",1415632065575
closed,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1415632065576
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1415632066737
closed,editor,org.eclipse.ui.browser,3.3.0.v20100517,"org.eclipse.ui.browser.editor",1415632066740
activated,view,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.PackageExplorer",1415632072878
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1415632076461
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1415632117201
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1415632124415
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1415632360906
