what,kind,bundleId,bundleVersion,description,time
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1409729195898
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1409729272721
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.copy",1409729275978
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1409729277989
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1409729287368
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1409729289225
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1409729289834
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1409729306902
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1409729309536
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1409729310237
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1409729310940
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1409729374991
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1409729376689
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1409729688485
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.copy",1409729690154
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1409729695833
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1409729698521
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1409729701261
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1409729702287
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1409729702887
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1409729714474
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1409729717103
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1409729718054
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1409729724407
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1409729725400
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.cut",1409729735942
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1409729737967
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1409729739174
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1409729739484
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1409729740599
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1409729741382
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1409729741982
activated,view,org.eclipse.ui.ide,3.6.0.I20100601-0800,"org.eclipse.ui.views.ProblemView",1409729824087
activated,view,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.JavadocView",1409729824863
activated,view,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.SourceView",1409729825732
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1409729826638
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1409729865826
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1409729915613
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1409729960872
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1409729991276
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1409729993089
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1409729995324
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1409730004051
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1409730029363
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1409730039848
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1409730060187
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1409730063368
activated,editor,org.eclipse.ui.browser,3.3.0.v20100517,"org.eclipse.ui.browser.editor",1409730063411
closed,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1409730063411
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1409730064530
closed,editor,org.eclipse.ui.browser,3.3.0.v20100517,"org.eclipse.ui.browser.editor",1409730064531
activated,view,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.PackageExplorer",1409730507868
