what,kind,bundleId,bundleVersion,description,time
arch,sysinfo,,,"x86",1413979852836
ws,sysinfo,,,"win32",1413979852836
locale,sysinfo,,,"zh_CN",1413979852836
processors,sysinfo,,,"4",1413979852836
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1413979852836
java.runtime.version,sysinfo,,,"1.6.0_10-rc2-b32",1413979852836
java.specification.name,sysinfo,,,"Java Platform API Specification",1413979852836
java.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1413979852836
java.specification.version,sysinfo,,,"1.6",1413979852836
java.vendor,sysinfo,,,"Sun Microsystems Inc.",1413979852836
java.version,sysinfo,,,"1.6.0_10-rc2",1413979852836
java.vm.info,sysinfo,,,"mixed mode",1413979852836
java.vm.name,sysinfo,,,"Java HotSpot(TM) Client VM",1413979852836
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1413979852836
java.vm.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1413979852836
java.vm.specification.version,sysinfo,,,"1.0",1413979852836
java.vm.vendor,sysinfo,,,"Sun Microsystems Inc.",1413979852836
java.vm.version,sysinfo,,,"11.0-b15",1413979852836
activated,view,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.PackageExplorer",1413979858618
opened,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1413979862690
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1413979862775
started,bundle,org.eclipse.debug.ui,3.6.0.v20100601-1530,"org.eclipse.debug.ui",1413979865518
started,bundle,org.eclipse.jdt.debug,3.6.0.v20100526,"org.eclipse.jdt.debug",1413979885428
started,bundle,org.eclipse.jdt.debug.ui,3.5.0.v20100602-0830,"org.eclipse.jdt.debug.ui",1413979887506
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1413979895455
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1413979907974
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1413979909505
closed,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1413979909509
activated,view,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.PackageExplorer",1413979910838
