what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1411362561039
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1411362566750
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1411362702267
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1411362717425
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1411362717456
opened,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.ClassFileEditor",1411362724024
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.ClassFileEditor",1411362724071
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1411362726052
closed,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.ClassFileEditor",1411362726052
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1411362727237
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1411362729359
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1411362734913
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1411362743758
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1411362748734
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.copy",1411362853691
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1411362855766
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1411362862302
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1411362863036
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1411362863348
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1411362868965
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1411362868996
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1411362872241
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1411362913877
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1411362914641
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1411362914969
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1411362920929
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1411362920945
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1411362925110
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1411362928216
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1411362929059
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1411362930946
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1411362932086
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1411362940387
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1411362944708
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1411362966797
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1411362966829
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.undo",1411363050804
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.undo",1411363051287
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.undo",1411363051428
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.undo",1411363051896
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.undo",1411363052379
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.undo",1411363052832
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1411363089086
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1411363095856
