what,kind,bundleId,bundleVersion,description,time
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1410746346570
started,bundle,org.eclipse.mylyn.ide.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.ide.ui",1410746383537
started,bundle,org.eclipse.mylyn.java.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.java.ui",1410746383558
started,bundle,org.eclipse.equinox.http.jetty,2.0.0.v20100503,"org.eclipse.equinox.http.jetty",1410746396754
started,bundle,org.eclipse.equinox.http.servlet,1.1.0.v20100503,"org.eclipse.equinox.http.servlet",1410746396936
started,bundle,org.eclipse.equinox.http.registry,1.1.0.v20100503,"org.eclipse.equinox.http.registry",1410746397281
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1410746401369
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1410746402125
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1410746403015
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1410746408834
started,bundle,org.eclipse.mylyn.java.tasks,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.java.tasks",1410746477196
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.copy",1410746477448
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1410746478719
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1410746486200
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1410746487145
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1410746487220
closed,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1410746487223
activated,view,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.PackageExplorer",1410746488247
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1410746492517
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1410746562886
opened,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1410746563217
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1410746563264
executed,command,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.edit.text.java.organize.imports",1410746580569
activated,view,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.PackageExplorer",1410746604806
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1410746606949
started,bundle,org.eclipse.ant.ui,3.5.0.v20100427,"org.eclipse.ant.ui",1410746611911
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1410746612115
executed,command,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.edit.text.java.rename.element",1410746612121
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1410746615222
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.copy",1410746621250
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1410746627384
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1410746628798
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.undo",1410746631190
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1410746633295
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1410746640291
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1410746640408
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1410746650156
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1410746650249
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1410746656899
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1410746657000
