what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1410330788508
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.copy",1410330792463
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1410330796112
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.copy",1410330799029
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1410330800265
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.copy",1410330802166
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1410330805068
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.copy",1410330807766
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1410330808794
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.copy",1410330812415
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1410330817161
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1410330817972
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1410330818850
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1410330820795
opened,view,org.eclipse.ui.ide,3.6.0.I20100601-0800,"org.eclipse.ui.views.ProblemView",1410330821511
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1410330827643
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1410330828325
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1410330829136
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1410330832025
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1410330846807
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1410330847627
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1410330848806
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1410331217791
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1410331221763
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1410331222497
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1410331222964
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1410331244264
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1410331245202
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1410331245841
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1410331260355
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1410331290757
