what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1398400125766
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1398400126098
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1398400129185
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1398400131349
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1398400132333
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1398400132758
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1398400170235
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1398400171309
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1398400171605
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1398400172608
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1398400173933
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1398400174681
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.undo",1398400181341
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1398400190920
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1398400191821
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1398400192129
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1398400196826
activated,view,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.PackageExplorer",1398400198765
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1398400200890
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1398400202876
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1398400228128
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1398400230944
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1398400262523
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1398400274029
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1398400276182
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1398400278478
