what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.update.configurator,3.3.100.v20100512,"org.eclipse.update.configurator",1413787429639
started,bundle,org.eclipse.update.core,3.2.400.v20100512,"org.eclipse.update.core",1413787429640
started,bundle,org.eclipse.update.scheduler,3.2.300.v20100512,"org.eclipse.update.scheduler",1413787429641
os,sysinfo,,,"win32",1413787429643
arch,sysinfo,,,"x86",1413787429643
ws,sysinfo,,,"win32",1413787429643
locale,sysinfo,,,"zh_CN",1413787429643
processors,sysinfo,,,"4",1413787429643
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1413787429643
java.runtime.version,sysinfo,,,"1.6.0_10-rc2-b32",1413787429643
java.specification.name,sysinfo,,,"Java Platform API Specification",1413787429643
java.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1413787429643
java.specification.version,sysinfo,,,"1.6",1413787429643
java.vendor,sysinfo,,,"Sun Microsystems Inc.",1413787429643
java.version,sysinfo,,,"1.6.0_10-rc2",1413787429643
java.vm.info,sysinfo,,,"mixed mode",1413787429643
java.vm.name,sysinfo,,,"Java HotSpot(TM) Client VM",1413787429643
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1413787429643
java.vm.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1413787429643
java.vm.specification.version,sysinfo,,,"1.0",1413787429643
java.vm.vendor,sysinfo,,,"Sun Microsystems Inc.",1413787429643
java.vm.version,sysinfo,,,"11.0-b15",1413787429643
started,bundle,org.eclipse.debug.ui,3.6.0.v20100601-1530,"org.eclipse.debug.ui",1413787444377
started,bundle,org.eclipse.jdt.debug,3.6.0.v20100526,"org.eclipse.jdt.debug",1413787444647
started,bundle,org.eclipse.jdt.debug.ui,3.5.0.v20100602-0830,"org.eclipse.jdt.debug.ui",1413787444688
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1413787446548
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1413787447870
opened,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1413787447939
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1413787447989
closed,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1413787447990
started,bundle,org.eclipse.jdt.junit,3.6.0.v20100526-0800,"org.eclipse.jdt.junit",1413787448030
opened,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1413787955603
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1413787955651
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1413787956769
closed,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1413787956769
opened,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1413787957751
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1413787957796
closed,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1413787957796
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1413787958576
closed,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1413787958579
