what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.edit.text.java.add.javadoc.comment",1409628812840
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1409628828082
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1409628836459
executed,command,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.edit.text.java.override.methods",1409628836459
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1409628857285
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1409628886956
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1409628894834
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1409629062145
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1409629066154
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1409629066263
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1409630535692
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1409632635487
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1409633835893
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1409636510066
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1409636849242
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1409636850069
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1409637557486
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1409637843301
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1409638265009
activated,view,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.PackageExplorer",1409638267453
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1409638277748
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1409638285422
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1409638288699
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1409638301690
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1409638305230
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1409638310740
